Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),AC System Output (kW)
1,19,10,236,267,20.3,2.7,0.2,480.25,32.176,572.271021
1,19,11,459,241,21.1,2.7,0.2,679.104,37.899,796.836913
1,19,12,714,168,21.6,2.7,0.2,821.799,41.953,953.625103
1,19,13,849,116,21.5,2.7,0.2,820.611,41.857,958.369123
1,19,14,793,103,20.7,2.8,0.2,666.149,36.969,798.65819
1,19,15,214,125,18.2,2.2,0.2,250.553,25.028,304.681405
1,19,16,384,48,14.3,1.6,0.2,175.909,19.562,191.308122
1,19,17,0,0,12.1,1.6,0.2,0,0,0
1,19,18,0,0,11.2,1.6,0.2,0,11.2,0
1,19,19,0,0,10.2,1.4,0.2,0,10.2,0
1,19,20,0,0,9.6,1.3,0.2,0,9.6,0
1,19,21,0,0,9.3,1.2,0.2,0,9.3,0
1,19,22,0,0,9.2,1.1,0.2,0,9.2,0
1,19,23,0,0,8.9,1.1,0.2,0,8.9,0
1,20,0,0,0,8.6,1.1,0.2,0,8.6,0
1,20,1,0,0,8.2,1.1,0.2,0,8.2,0
1,20,2,0,0,7.9,1.1,0.2,0,7.9,0
1,20,3,0,0,7.6,1.1,0.2,0,7.6,0
1,20,4,0,0,7.6,1.1,0.2,0,7.6,0
1,20,5,0,0,7.3,1.1,0.2,0,7.3,0
1,20,6,0,0,8.4,1.1,0.2,0,0,0
1,20,7,450,46,11.4,1.1,0.2,196.027,17.994,216.55978
1,20,8,193,95,15,1.2,0.2,206.1,21.975,251.564541
1,20,9,255,199,18,1.7,0.2,398.258,29.999,480.443497
1,20,10,325,246,20.4,2.3,0.2,538.045,34.73,637.801312
1,20,11,255,299,22.2,2.7,0.2,546.957,35.711,642.011173
1,20,12,255,299,23.2,3.2,0.2,546.852,35.609,642.161614
1,20,13,234,269,23.4,3.5,0.2,480.743,33.811,569.014769
1,20,14,191,211,22.6,3.5,0.2,359.509,30.401,430.584139
1,20,15,121,135,19.8,2.5,0.2,209.068,25.179,250.822983
1,20,16,42,51,15.6,1.6,0.2,66.426,17.616,70.126898
1,20,17,0,0,13.2,1.5,0.2,0,0,0
1,20,18,0,0,12.2,1.4,0.2,0,12.2,0
1,20,19,0,0,11.6,1.2,0.2,0,11.6,0
1,20,20,0,0,11.2,1.1,0.2,0,11.2,0
1,20,21,0,0,10.8,1,0.2,0,10.8,0
1,20,22,0,0,10.6,1.1,0.2,0,10.6,0
1,20,23,0,0,10.5,1.2,0.2,0,10.5,0
1,21,0,0,0,10.5,1.1,0.2,0,10.5,0
1,21,1,0,0,10.6,1,0.2,0,10.6,0
1,21,2,0,0,10.8,1,0.2,0,10.8,0
1,21,3,0,0,10.8,1,0.2,0,10.8,0
1,21,4,0,0,10.8,1,0.2,0,10.8,0
1,21,5,0,0,10.7,0.9,0.2,0,10.7,0
1,21,6,0,0,11.2,0.9,0.2,0,0,0
1,21,7,314,52,12.4,1,0.2,161.4,17.986,178.158865
1,21,8,97,124,13.8,1.1,0.2,184.165,20.178,223.74095
1,21,9,143,210,16.3,1.2,0.2,326.035,27.298,393.122883
1,21,10,235,270,20,1.8,0.2,483.047,34.211,570.766036
1,21,11,260,300,22.5,2.4,0.2,564.094,37.216,658.354323
1,21,12,260,300,23,2.8,0.2,564.058,36.69,659.714614
1,21,13,238,270,22.1,2.7,0.2,485.36,34.101,573.873533
1,21,14,192,213,20.1,1.8,0.2,362.68,30.791,433.729892
1,21,15,123,136,17.6,1.1,0.2,211.264,24.918,253.933172
1,21,16,41,52,16.1,0.9,0.2,67.161,18.512,70.922658
1,21,17,0,0,15.6,0.7,0.2,0,0,0
1,21,18,0,0,14.9,0.7,0.2,0,14.9,0
1,21,19,0,0,13.8,0.8,0.2,0,13.8,0
1,21,20,0,0,13,0.9,0.2,0,13,0
1,21,21,0,0,12.4,1,0.2,0,12.4,0
1,21,22,0,0,12.1,1,0.2,0,12.1,0
1,21,23,0,0,11.8,1,0.2,0,11.8,0
1,22,0,0,0,11.7,1,0.2,0,11.7,0
1,22,1,0,0,11.7,0.9,0.2,0,11.7,0
1,22,2,0,0,11.7,0.9,0.2,0,11.7,0
1,22,3,0,0,11.6,1,0.2,0,11.6,0
1,22,4,0,0,11.5,1.1,0.2,0,11.5,0
1,22,5,0,0,11.2,1.3,0.2,0,11.2,0
1,22,6,0,0,12,1.2,0.2,0,0,0
1,22,7,83,62,14.7,1.2,0.2,96.062,17.894,105.212071
1,22,8,175,140,18.2,1.6,0.2,242.384,25.675,293.158217
1,22,9,171,216,21.5,2.1,0.2,351.923,31.254,419.190991
1,22,10,395,240,23.9,2.2,0.2,587.882,39.866,684.499077
1,22,11,719,182,25.1,2.5,0.2,845.304,46.799,960.645374
1,22,12,733,173,25.6,2.8,0.2,847.854,46.229,966.111751
1,22,13,744,150,25.5,3.1,0.2,783.58,43.64,906.37661
1,22,14,551,154,24.6,3,0.2,559.02,37.779,663.489808
1,22,15,562,103,21.8,2.2,0.2,413.308,33.084,500.265232
1,22,16,64,55,18.2,1.6,0.2,81.322,20.668,86.738723
1,22,17,0,0,16.3,1.6,0.2,0,0,0
1,22,18,0,0,15.2,1.6,0.2,0,15.2,0
1,22,19,0,0,14.1,1.4,0.2,0,14.1,0
1,22,20,0,0,13.5,1.3,0.2,0,13.5,0
1,22,21,0,0,13.4,1.2,0.2,0,13.4,0
1,22,22,0,0,13.3,1.1,0.2,0,13.3,0
1,22,23,0,0,12.9,1.1,0.2,0,12.9,0
1,23,0,0,0,12.5,1.2,0.2,0,12.5,0
1,23,1,0,0,12.1,1.2,0.2,0,12.1,0
1,23,2,0,0,11.8,1.3,0.2,0,11.8,0
1,23,3,0,0,11.5,1.3,0.2,0,11.5,0
1,23,4,0,0,11.4,1.3,0.2,0,11.4,0
1,23,5,0,0,11.5,1.2,0.2,0,11.5,0
1,23,6,0,0,12.7,1,0.2,0,0,0
1,23,7,309,56,15.7,0.8,0.2,164.203,21.693,179.339167
1,23,8,580,101,19.1,1.3,0.2,420.067,33.003,508.939497
1,23,9,723,123,22.1,2.4,0.2,646.114,39.053,766.455655
1,23,10,784,139,24.2,2.7,0.2,804.092,44.137,928.621334
1,23,11,796,154,25.3,2.7,0.2,882.629,47.16,1002.394768
1,23,12,248,306,25.8,2.9,0.2,549.608,38.909,636.284014
1,23,13,229,275,25.7,3.4,0.2,484.396,36.353,567.042211
1,23,14,187,217,24.7,3.5,0.2,364.226,32.601,432.133702
1,23,15,565,106,21.9,2.4,0.2,419.163,32.916,508.060096
1,23,16,310,57,17.8,1.5,0.2,166.538,22.925,181.814892
1,23,17,0,0,15.4,1.3,0.2,0,0,0
1,23,18,0,0,14.5,1.4,0.2,0,14.5,0
1,23,19,0,0,13.7,1.6,0.2,0,13.7,0
1,23,20,0,0,13,1.4,0.2,0,13,0
1,23,21,0,0,12.8,1.2,0.2,0,12.8,0
1,23,22,0,0,12.9,1.1,0.2,0,12.9,0
1,23,23,0,0,12.5,1.2,0.2,0,12.5,0
1,24,0,0,0,12.2,1.2,0.2,0,12.2,0
1,24,1,0,0,12.4,1.1,0.2,0,12.4,0
1,24,2,0,0,12.7,1,0.2,0,12.7,0
1,24,3,0,0,12.6,0.9,0.2,0,12.6,0
1,24,4,0,0,12.4,0.8,0.2,0,12.4,0
1,24,5,0,0,11.6,0.8,0.2,0,11.6,0
1,24,6,0,0,12.2,0.8,0.2,0,0,0
1,24,7,38,54,14.8,0.7,0.2,68.304,17.391,72.992975
1,24,8,129,138,18,0.9,0.2,216.366,25.886,259.451013
1,24,9,179,218,20.9,1.9,0.2,359.567,31.277,428.56468
1,24,10,217,277,23,2.8,0.2,476.844,34.581,561.71675
1,24,11,235,308,24,3.2,0.2,540.689,36.264,632.147643
1,24,12,235,309,24.2,3.1,0.2,541.99,36.697,632.551289
1,24,13,308,256,23.6,2.7,0.2,537.377,36.892,630.535766
1,24,14,217,212,22.3,2.1,0.2,379.239,32.814,450.619707
1,24,15,112,141,20,1.3,0.2,211.464,26.979,251.944253
1,24,16,37,56,17.1,1.1,0.2,70.247,19.503,74.920484
1,24,17,0,0,15.5,1.1,0.2,0,0,0
1,24,18,0,0,15.4,1.1,0.2,0,15.4,0
1,24,19,0,0,15.3,1,0.2,0,15.3,0
1,24,20,0,0,15.4,1,0.2,0,15.4,0
1,24,21,0,0,15.5,0.9,0.2,0,15.5,0
1,24,22,0,0,15.5,0.8,0.2,0,15.5,0
1,24,23,0,0,15.4,0.8,0.2,0,15.4,0
1,25,0,0,0,15.2,0.8,0.2,0,15.2,0
1,25,1,0,0,15,0.9,0.2,0,15,0
1,25,2,0,0,14.7,1,0.2,0,14.7,0
1,25,3,0,0,14.4,1.1,0.2,0,14.4,0
1,25,4,0,0,14.3,1.2,0.2,0,14.3,0
1,25,5,0,0,14.5,1.1,0.2,0,14.5,0
1,25,6,0,0,15.1,1,0.2,0,0,0
1,25,7,34,55,16.6,0.9,0.2,68.173,19.053,72.47774
1,25,8,107,140,18.6,1.1,0.2,207.33,25.781,247.853784
1,25,9,383,186,21.2,1.6,0.2,471.36,35.724,559.860676
1,25,10,208,280,23.7,2,0.2,473.087,37.048,551.31922
1,25,11,228,311,24.9,2.1,0.2,538.195,39.769,619.960407
1,25,12,228,312,25.2,2.2,0.2,539.544,39.816,621.380098
1,25,13,210,280,25.2,2.2,0.2,475.23,38.087,551.466083
1,25,14,170,221,24.4,1.8,0.2,357.433,34.931,419.237888
1,25,15,109,143,22.2,1.2,0.2,212.214,29.373,250.324923
1,25,16,35,58,19.6,1.1,0.2,71.869,22.061,76.191874
1,25,17,0,0,18.4,1.2,0.2,0,0,0
1,25,18,0,0,17.8,1.3,0.2,0,17.8,0
1,25,19,0,0,17.2,1.3,0.2,0,17.2,0
1,25,20,0,0,16.6,1.2,0.2,0,16.6,0
1,25,21,0,0,16.2,1.2,0.2,0,16.2,0
1,25,22,0,0,15.9,1.2,0.2,0,15.9,0
1,25,23,0,0,15.7,1.2,0.2,0,15.7,0
1,26,0,0,0,15.7,1.1,0.2,0,15.7,0
1,26,1,0,0,15.9,0.8,0.2,0,15.9,0
1,26,2,0,0,15.8,0.7,0.2,0,15.8,0
1,26,3,0,0,15.4,1,0.2,0,15.4,0
1,26,4,0,0,15.1,1.2,0.2,0,15.1,0
1,26,5,0,0,15.2,1.2,0.2,0,15.2,0
1,26,6,0,0,15.7,1.1,0.2,0,0,0
1,26,7,65,59,17.2,1,0.2,85.942,20.208,92.739984
1,26,8,107,141,19.3,1.7,0.2,208.349,25.583,249.337883
1,26,9,169,221,21.4,3,0.2,356.074,29.772,426.498453
1,26,10,208,281,23.3,3.8,0.2,474.285,33.108,561.524081
1,26,11,226,314,24.5,4.1,0.2,540.037,35.181,633.635581
1,26,12,227,314,25.3,4.1,0.2,541.164,36.004,632.858918
1,26,13,208,283,25.5,3.9,0.2,477.234,35.224,560.157971
1,26,14,169,224,24.7,2.9,0.2,360.294,33.315,425.387258
1,26,15,108,145,22.3,1.6,0.2,213.979,28.895,252.979312
1,26,16,39,57,19.5,1.1,0.2,71.648,21.953,75.966966
1,26,17,0,0,17.7,1.2,0.2,0,0,0
1,26,18,0,0,16.2,1.5,0.2,0,16.2,0
1,26,19,0,0,14.9,1.9,0.2,0,14.9,0
1,26,20,0,0,14.1,2.7,0.2,0,14.1,0
1,26,21,0,0,13.3,3.6,0.2,0,13.3,0
1,26,22,0,0,12.9,2.5,0.2,0,12.9,0
1,26,23,0,0,12.7,1.3,0.2,0,12.7,0
1,27,0,0,0,12.4,1.3,0.2,0,12.4,0
1,27,1,0,0,12.1,1.4,0.2,0,12.1,0
1,27,2,0,0,11.8,1.7,0.2,0,11.8,0
1,27,3,0,0,11.5,1.8,0.2,0,11.5,0
1,27,4,0,0,11.3,1.7,0.2,0,11.3,0
1,27,5,0,0,10.6,2.6,0.2,0,10.6,0
1,27,6,0,0,10.8,2.2,0.2,0,0,0
1,27,7,7,46,11.5,1.8,0.2,47.057,12.876,49.415753
1,27,8,45,144,12.2,1.7,0.2,173.882,17.439,212.055933
1,27,9,143,225,13.2,1.8,0.2,342.762,23.295,420.121143
1,27,10,205,283,14.4,1.7,0.2,474.201,28.643,571.271228
1,27,11,155,326,15.3,1.3,0.2,491.808,31.438,582.916974
1,27,12,224,337,15.9,0.9,0.2,565.122,36.385,659.948107
1,27,13,369,319,16.4,0.6,0.2,659.834,42.392,758.991755
1,27,14,378,244,16.6,0.6,0.2,536.714,37.793,632.452421
1,27,15,288,173,15.9,0.5,0.2,346.415,30.007,419.183605
1,27,16,125,76,14.3,0.6,0.2,125.634,19.195,141.157819
1,27,17,0,0,12.8,0.9,0.2,0,0,0
1,27,18,0,0,12,0.9,0.2,0,12,0
1,27,19,0,0,11.3,1,0.2,0,11.3,0
1,27,20,0,0,10.8,1,0.2,0,10.8,0
1,27,21,0,0,10.5,1,0.2,0,10.5,0
1,27,22,0,0,10.3,0.9,0.2,0,10.3,0
1,27,23,0,0,10.1,0.9,0.2,0,10.1,0
1,28,0,0,0,9.8,0.8,0.2,0,9.8,0
1,28,1,0,0,9.6,0.7,0.2,0,9.6,0
1,28,2,0,0,9.3,0.7,0.2,0,9.3,0
1,28,3,0,0,8.7,0.7,0.2,0,8.7,0
1,28,4,0,0,8.5,0.7,0.2,0,8.5,0
1,28,5,0,0,8.1,0.8,0.2,0,8.1,0
1,28,6,0,0,9.1,0.9,0.2,0,0,0
1,28,7,355,57,11.9,0.7,0.2,178.87,18.61,199.369244
1,28,8,77,129,15.3,1.3,0.2,172.845,21.002,208.209717
1,28,9,359,172,18.2,2.5,0.2,439.914,29.512,534.422773
1,28,10,421,148,20.1,3.1,0.2,519.308,32.109,623.520471
1,28,11,150,143,21.3,3.5,0.2,292.217,27.621,346.863615
1,28,12,413,155,22.1,3.8,0.2,549.327,33.471,654.040992
1,28,13,219,287,22.2,4.1,0.2,491.159,31.923,584.487899
1,28,14,179,227,21.7,4.2,0.2,370.886,28.954,446.068405
1,28,15,117,148,20,3.3,0.2,222.072,24.98,267.429693
1,28,16,39,61,16.8,2,0.2,76.079,18.933,82.736066
1,28,17,0,0,14.4,1.6,0.2,0,0,0
1,28,18,0,0,13.5,1.4,0.2,0,13.5,0
1,28,19,0,0,12.7,1.1,0.2,0,12.7,0
1,28,20,0,0,12.2,0.9,0.2,0,12.2,0
1,28,21,0,0,11.9,0.7,0.2,0,11.9,0
1,28,22,0,0,11.6,0.7,0.2,0,11.6,0
1,28,23,0,0,11.4,0.8,0.2,0,11.4,0
1,29,0,0,0,11.3,0.8,0.2,0,11.3,0
1,29,1,0,0,11.3,0.8,0.2,0,11.3,0
1,29,2,0,0,11.1,0.9,0.2,0,11.1,0
1,29,3,0,0,11.1,0.9,0.2,0,11.1,0
1,29,4,0,0,11.2,0.9,0.2,0,11.2,0
1,29,5,0,0,11.1,0.8,0.2,0,11.1,0
1,29,6,0,0,11.8,0.8,0.2,0,0,0
1,29,7,36,58,13.6,0.9,0.2,71.714,16.183,78.035687
1,29,8,112,144,16.6,1.3,0.2,213.97,23.661,258.522085
1,29,9,176,225,19.9,2.1,0.2,365.337,30.022,437.38142
1,29,10,216,286,22.4,2.8,0.2,486.693,34.217,573.759721
1,29,11,235,319,24.2,3.2,0.2,554.117,36.764,646.052441
1,29,12,235,320,25.2,3.4,0.2,555.669,37.402,646.145618
1,29,13,218,288,25.1,3.4,0.2,491.685,35.907,575.665521
1,29,14,180,229,24,2.8,0.2,373.986,33.097,442.341681
1,29,15,118,150,21.4,1.7,0.2,224.875,28.181,267.394354
1,29,16,42,63,18.5,1.2,0.2,79.224,21.151,85.777691
1,29,17,0,0,16.8,1.1,0.2,0,0,0
1,29,18,0,0,16,0.9,0.2,0,16,0
1,29,19,0,0,15.2,0.8,0.2,0,15.2,0
1,29,20,0,0,14.4,0.7,0.2,0,14.4,0
1,29,21,0,0,13.7,0.7,0.2,0,13.7,0
1,29,22,0,0,13.1,0.7,0.2,0,13.1,0
1,29,23,0,0,12.6,0.8,0.2,0,12.6,0
1,30,0,0,0,12.4,0.8,0.2,0,12.4,0
1,30,1,0,0,12.3,0.8,0.2,0,12.3,0
1,30,2,0,0,12.1,0.8,0.2,0,12.1,0
1,30,3,0,0,11.8,0.8,0.2,0,11.8,0
1,30,4,0,0,11.7,0.8,0.2,0,11.7,0
1,30,5,0,0,11.4,0.8,0.2,0,11.4,0
1,30,6,0,0,12.4,0.8,0.2,0,0,0
1,30,7,370,54,15.1,0.7,0.2,180.054,21.855,198.132015
1,30,8,19,127,18.5,1.3,0.2,135.554,22.967,158.483128
1,30,9,118,226,21.5,2.1,0.2,326.385,30.537,387.248868
1,30,10,291,236,23.7,2.6,0.2,502.02,36.338,588.899314
1,30,11,754,169,25,2.9,0.2,872.526,45.858,994.248976
1,30,12,748,173,25.6,3.1,0.2,873.255,45.783,995.127623
1,30,13,702,172,25.5,3.1,0.2,786.121,43.685,906.606789
1,30,14,620,158,24.7,2.8,0.2,624.119,39.92,734.602409
1,30,15,485,127,22.2,1.9,0.2,406.175,33.972,488.841411
1,30,16,204,71,18.7,1.1,0.2,147.832,23.74,164.107435
1,30,17,0,0,16.6,1.1,0.2,0,0,0
1,30,18,0,0,15.9,1,0.2,0,15.9,0
1,30,19,0,0,15.3,1,0.2,0,15.3,0
1,30,20,0,0,14.7,1,0.2,0,14.7,0
1,30,21,0,0,14.2,1,0.2,0,14.2,0
1,30,22,0,0,13.8,1,0.2,0,13.8,0
1,30,23,0,0,13.4,1,0.2,0,13.4,0
1,31,0,0,0,13.2,1,0.2,0,13.2,0
1,31,1,0,0,13.1,1,0.2,0,13.1,0
1,31,2,0,0,13.1,1,0.2,0,13.1,0
1,31,3,0,0,13,1,0.2,0,13,0
1,31,4,0,0,12.8,0.9,0.2,0,12.8,0
1,31,5,0,0,12.3,0.9,0.2,0,12.3,0
1,31,6,0,0,13.1,0.8,0.2,0,0,0
1,31,7,201,70,15.6,1.1,0.2,143.424,20.477,159.571951
1,31,8,92,145,18.7,1.8,0.2,198.507,24.559,237.702321
1,31,9,611,161,21.4,2.5,0.2,612.788,37.169,729.362573
1,31,10,684,181,23.2,2.9,0.2,777.606,41.802,903.488965
1,31,11,707,195,24.2,3.2,0.2,860.576,43.761,988.017696
1,31,12,729,186,24.7,3.5,0.2,872.137,43.602,1002.127213
1,31,13,719,170,24.6,3.7,0.2,799.554,41.424,930.589596
1,31,14,665,150,23.9,3.6,0.2,648.851,37.789,771.004605
1,31,15,549,118,21.9,2.7,0.2,431.153,32.627,523.256651
1,31,16,307,70,18.4,1.6,0.2,183.579,23.96,205.457068
1,31,17,0,0,15.9,1.4,0.2,0,0,0
1,31,18,0,0,15,1.2,0.2,0,15,0
1,31,19,0,0,14.3,1,0.2,0,14.3,0
1,31,20,0,0,13.9,0.8,0.2,0,13.9,0
1,31,21,0,0,13.5,0.5,0.2,0,13.5,0
1,31,22,0,0,13,0.6,0.2,0,13,0
1,31,23,0,0,12.2,0.9,0.2,0,12.2,0
2,1,0,0,0,11.4,1,0.2,0,11.4,0
2,1,1,0,0,10.9,1,0.2,0,10.9,0
2,1,2,0,0,10.6,1.1,0.2,0,10.6,0
2,1,3,0,0,10.4,1,0.2,0,10.4,0
2,1,4,0,0,10.4,1,0.2,0,10.4,0
2,1,5,0,0,12.5,1.2,0.2,0,12.5,0
2,1,6,0,0,13.9,1.2,0.2,0,0,0
2,1,7,176,73,17.1,1.8,0.2,139.314,21.144,155.048352
2,1,8,438,136,20.8,2.7,0.2,386.047,30.4,470.141634
2,1,9,585,170,24.5,3.5,0.2,605.436,37.658,718.515564
2,1,10,668,189,27.2,4,0.2,774.044,42.78,895.264181
2,1,11,718,191,28.3,4,0.2,867.469,45.745,987.761778
2,1,12,741,181,28.6,4.1,0.2,878.963,46.026,999.887436
2,1,13,720,170,28.3,4.2,0.2,801.976,43.992,923.45255
2,1,14,656,151,27.5,4,0.2,645.009,40.51,757.70915
2,1,15,544,119,24.9,2.8,0.2,430.614,35.426,516.56719
2,1,16,300,70,20.8,1.7,0.2,181.739,26.189,201.83608
2,1,17,0,0,18.3,1.5,0.2,0,0,0
2,1,18,0,0,17.4,1.4,0.2,0,17.4,0
2,1,19,0,0,16.6,1.2,0.2,0,16.6,0
2,1,20,0,0,16,1.1,0.2,0,16,0
2,1,21,0,0,15.5,1.1,0.2,0,15.5,0
2,1,22,0,0,15,1,0.2,0,15,0
2,1,23,0,0,14.7,1,0.2,0,14.7,0
2,2,0,0,0,14.6,1,0.2,0,14.6,0
2,2,1,0,0,14.5,1,0.2,0,14.5,0
2,2,2,0,0,14.1,1,0.2,0,14.1,0
2,2,3,0,0,13.7,1,0.2,0,13.7,0
2,2,4,0,0,13.5,1,0.2,0,13.5,0
2,2,5,0,0,13.9,0.9,0.2,0,13.9,0
2,2,6,0,0,15,0.8,0.2,0,0,0
2,2,7,221,71,17.4,0.5,0.2,150.433,23.408,165.943398
2,2,8,477,130,20.6,1.4,0.2,400.206,33.534,482.191553
2,2,9,615,163,23.8,2.8,0.2,619.37,38.903,731.827403
2,2,10,694,180,25.8,3.3,0.2,787.166,43.422,908.271428
2,2,11,699,195,26.7,3.5,0.2,856.312,45.255,976.626866
2,2,12,662,207,27,3.6,0.2,837.934,44.875,956.529339
2,2,13,437,243,26.9,3.5,0.2,644.454,40.861,746.682911
2,2,14,536,174,26.2,3.3,0.2,583.14,39.274,686.004937
2,2,15,399,137,23.7,2.3,0.2,373.7,33.699,447.999777
2,2,16,270,75,19.7,1.4,0.2,177.861,25.346,198.96815
2,2,17,0,0,17.4,1.3,0.2,0,0,0
2,2,18,0,0,16.9,1.3,0.2,0,16.9,0
2,2,19,0,0,16.6,1.2,0.2,0,16.6,0
2,2,20,0,0,16.1,1.1,0.2,0,16.1,0
2,2,21,0,0,15.8,1,0.2,0,15.8,0
2,2,22,0,0,15.5,1,0.2,0,15.5,0
2,2,23,0,0,15.1,1,0.2,0,15.1,0
2,3,0,0,0,14.6,1.1,0.2,0,14.6,0
2,3,1,0,0,14.1,1.2,0.2,0,14.1,0
2,3,2,0,0,13.8,1.2,0.2,0,13.8,0
2,3,3,0,0,13.9,1.2,0.2,0,13.9,0
2,3,4,0,0,13.9,1.2,0.2,0,13.9,0
2,3,5,0,0,13.8,1.1,0.2,0,13.8,0
2,3,6,0,0,14.5,0.9,0.2,0,0,0
2,3,7,219,72,17.1,0.8,0.2,150.915,22.646,167.348447
2,3,8,472,133,20.4,1.2,0.2,401.285,33.995,482.482944
2,3,9,611,167,23,1.9,0.2,621.831,40.98,728.300547
2,3,10,710,177,24.5,2.4,0.2,798.416,45.386,913.82289
2,3,11,791,166,25.2,2.7,0.2,908.126,47.675,1026.181789
2,3,12,795,165,25.5,2.9,0.2,912.803,47.316,1032.857991
2,3,13,771,158,25.2,2.9,0.2,834.507,45.164,956.405969
2,3,14,704,144,24.4,2.8,0.2,674.525,40.849,791.739247
2,3,15,586,117,21.9,2.1,0.2,455.077,34.569,548.782233
2,3,16,339,71,17.9,1.3,0.2,196.229,24.27,221.079017
2,3,17,4,2,15.2,1.3,0.2,2.571,15.271,0
2,3,18,0,0,14.2,1.3,0.2,0,14.2,0
2,3,19,0,0,13.3,1.2,0.2,0,13.3,0
2,3,20,0,0,12.6,1.2,0.2,0,12.6,0
2,3,21,0,0,12.1,1.2,0.2,0,12.1,0
2,3,22,0,0,11.8,1.3,0.2,0,11.8,0
2,3,23,0,0,11.7,1.3,0.2,0,11.7,0
2,4,0,0,0,11.5,1.3,0.2,0,11.5,0
2,4,1,0,0,11.4,1.2,0.2,0,11.4,0
2,4,2,0,0,11.2,1.1,0.2,0,11.2,0
2,4,3,0,0,11.1,1.1,0.2,0,11.1,0
2,4,4,0,0,11.1,1,0.2,0,11.1,0
2,4,5,0,0,11.6,1,0.2,0,11.6,0
2,4,6,0,0,12.9,0.8,0.2,0,0,0
2,4,7,402,60,15.5,0.6,0.2,197.196,23.122,218.642757
2,4,8,667,96,18.7,1,0.2,466.224,35.311,562.079738
2,4,9,790,116,21.7,1.8,0.2,696.022,42.264,814.132764
2,4,10,841,131,24,2.3,0.2,853.479,46.764,973.03474
2,4,11,847,145,25.3,2.7,0.2,931.598,48.36,1050.199754
2,4,12,855,143,25.8,3.1,0.2,939.061,47.505,1062.22906
2,4,13,773,150,25.8,3.3,0.2,829.029,44.362,953.252975
2,4,14,772,124,25.1,3.2,0.2,702.724,41.124,824.890006
2,4,15,373,134,22.5,2.3,0.2,357.787,32.071,430.815104
2,4,16,195,69,18.2,1.5,0.2,142.931,22.644,160.338271
2,4,17,9,3,15.3,1.5,0.2,4.308,15.412,0
2,4,18,0,0,14.1,1.5,0.2,0,14.1,0
2,4,19,0,0,13.2,1.5,0.2,0,13.2,0
2,4,20,0,0,12.4,1.4,0.2,0,12.4,0
2,4,21,0,0,12.1,1.3,0.2,0,12.1,0
2,4,22,0,0,12.2,1.1,0.2,0,12.2,0
2,4,23,0,0,12,1,0.2,0,12,0
2,5,0,0,0,11.4,1,0.2,0,11.4,0
2,5,1,0,0,11.2,0.9,0.2,0,11.2,0
2,5,2,0,0,11.2,0.8,0.2,0,11.2,0
2,5,3,0,0,11.1,0.8,0.2,0,11.1,0
2,5,4,0,0,10.9,0.8,0.2,0,10.9,0
2,5,5,0,0,10.6,0.9,0.2,0,10.6,0
2,5,6,0,0,11.9,0.8,0.2,0,0,0
2,5,7,56,65,14.5,0.7,0.2,84.85,17.726,93.705237
2,5,8,140,154,17.4,0.6,0.2,239.185,26.855,287.049435
2,5,9,208,235,20.2,1,0.2,399.009,34.338,470.521608
2,5,10,251,295,22,1.7,0.2,526.545,37.811,612.446271
2,5,11,266,328,22.9,2,0.2,604.884,39.941,696.549072
2,5,12,267,329,23.3,2.2,0.2,607.705,39.754,700.280462
2,5,13,247,299,23.2,2.2,0.2,529.727,37.557,616.447964
2,5,14,205,241,22.4,1.8,0.2,406.151,34.359,478.672096
2,5,15,140,161,20.1,1.3,0.2,249.038,28.317,297.433588
2,5,16,56,73,17.3,1,0.2,94.224,20.619,104.93619
2,5,17,11,4,15.8,1.1,0.2,5.604,15.961,0
2,5,18,0,0,15.2,1.1,0.2,0,15.2,0
2,5,19,0,0,15,1,0.2,0,15,0
2,5,20,0,0,15,1,0.2,0,15,0
2,5,21,0,0,14.8,0.9,0.2,0,14.8,0
2,5,22,0,0,14.6,0.8,0.2,0,14.6,0
2,5,23,0,0,14.1,0.7,0.2,0,14.1,0
2,6,0,0,0,13.7,0.8,0.2,0,13.7,0
2,6,1,0,0,13.4,0.9,0.2,0,13.4,0
2,6,2,0,0,13.3,0.9,0.2,0,13.3,0
2,6,3,0,0,13.3,0.9,0.2,0,13.3,0
2,6,4,0,0,13.3,1,0.2,0,13.3,0
2,6,5,0,0,13.4,1.1,0.2,0,13.4,0
2,6,6,0,0,14.3,1,0.2,0,0,0
2,6,7,49,66,16.6,1,0.2,83.684,19.542,91.836356
2,6,8,131,156,19.6,0.8,0.2,236.659,28.453,281.824425
2,6,9,196,237,22.8,0.8,0.2,392.897,37.463,456.836075
2,6,10,237,299,25.3,1.5,0.2,519.636,41.603,594.444191
2,6,11,329,311,26.6,2.4,0.2,642.603,43.355,731.468369
2,6,12,258,333,27.1,3,0.2,604.398,41.259,691.75405
2,6,13,392,260,27,3.5,0.2,618.493,40.392,716.155936
2,6,14,207,243,26.1,3.8,0.2,409.97,34.589,482.74687
2,6,15,146,163,23.5,2.9,0.2,254.546,29.598,302.745703
2,6,16,64,74,19.1,1.8,0.2,101.621,22.075,113.307928
2,6,17,7,4,16,1.6,0.2,5.084,16.132,0
2,6,18,0,0,14.9,1.6,0.2,0,14.9,0
